Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
เสื้อคลุมผ้าสาลู,10571,เสื้อคลุมผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,540.00,JC10571,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,690.00,0.000,0.000,1.000
เสื้อคอเหลี่ยมผ้าสาลู,10620,เสื้อคอเหลี่ยมผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,400.00,JC10620,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,550.00,1.000,0.000,1.000
เสื้อดำ-l-t-shirt-2024,10120,เสื้อดำ L T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,85.00,JC10120,,,Y,,ร้านฟรีดอม,0.00,Y,120.00,9.000,,
เสื้อดำ-m-t-shirt-2024,10119,เสื้อดำ M T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,70.00,JC10119,,,Y,,ร้านฟรีดอม,0.00,Y,110.00,37.000,,
เสื้อดำ-s-t-shirt-2024,10118,เสื้อดำ S T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,65.00,JC10118,,,Y,,ร้านฟรีดอม,0.00,Y,100.00,5.000,,
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว--m,10880,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว  M,ของที่ระลึก,,N,,,,,,,71.53,JC10880,,,Y,,,0.00,Y,110.00,4.000,18.000,36.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-2xl,10883,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว 2XL,ของที่ระลึก,,N,,,,,,,101.53,JC10883,,,Y,,,0.00,Y,140.00,1.000,15.000,30.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-l,10881,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว L,ของที่ระลึก,,N,,,,,,,86.53,JC10881,,,Y,,,0.00,Y,120.00,31.000,33.000,67.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-s,10878,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว S,ของที่ระลึก,,N,,,,,,,66.53,JC10878,,,Y,,,0.00,Y,100.00,0.000,10.000,20.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-xl,10882,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว XL,ของที่ระลึก,,N,,,,,,,91.53,JC10882,,,Y,,,0.00,Y,130.00,27.000,25.000,52.000
เสื้อผ้าสาลู-(ผ้าต่อ),10177,เสื้อผ้าสาลู (ผ้าต่อ),ความงามและของใช้ส่วนตัว,,N,,,,,,,540.00,jc10177,,,Y,,,,Y,590.00,0.000,1.000,1.000
เสื้อผ้าสาลู-(ผู้หญิง-ช้าง),10042,เสื้อผ้าสาลู (ผู้หญิง ช้าง),ความงามและของใช้ส่วนตัว,,N,,,,,,,340.00,JC10042,,,Y,,พี่ตุ๊กผ้าสาลู,0.00,Y,490.00,0.000,,2.000
เสื้อผ้าสาลู-(ผู้หญิง-ปลา),10036,เสื้อผ้าสาลู (ผู้หญิง ปลา),ความงามและของใช้ส่วนตัว,,N,,,,,,,400.00,JC10036,,,Y,,พี่ตุ๊กผ้าสาลู,0.00,Y,550.00,1.000,,2.000
เสื้อผ้าสาลู-(เกล็ดเต่า),10593,เสื้อผ้าสาลู (เกล็ดเต่า),ความงามและของใช้ส่วนตัว,,N,,,,,,,440.00,JC10593,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,590.00,0.000,0.000,2.000
เสื้อผ้าสาลู(แขนกุด),10287,เสื้อผ้าสาลู(แขนกุด),ความงามและของใช้ส่วนตัว,,N,,,,,,,490.00,jc10287,,,Y,,,,Y,490.00,0.000,1.000,1.000
เสื้อพู่ผ้าสาลู,10546,เสื้อพู่ผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,400.00,JC10546,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,550.00,0.000,0.000,1.000
เสื้อสาลู-(ชาย),10570,เสื้อสาลู (ชาย),ความงามและของใช้ส่วนตัว,,N,,,,,,,440.00,JC10570,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,590.00,0.000,0.000,2.000
เสื้อสาลู-(ผู้หญิง),10590,เสื้อสาลู (ผู้หญิง แมว),ความงามและของใช้ส่วนตัว,,N,,,,,,,340.00,JC10590,,,Y,,พี่ตุ๊กผ้าสาลู,0.00,Y,490.00,0.000,0.000,2.000
เสื้อสาลู-(หญิง),10952,เสื้อสาลู (หญิง),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,590.00,JC10952,,,Y,,,,Y,690.00,1.000,1.000,
เสื้อสาลู-(หญิง)แขนกุด,10953,เสื้อสาลู (หญิง)แขนกุด,,,N,,,,,,,300.00,JC10953,,,Y,,,,Y,490.00,1.000,1.000,
เสื้อสาลูชาย-(คอฮาวาย),10156,เสื้อสาลูชาย (คอฮาวาย),ความงามและของใช้ส่วนตัว,,N,,,,,,,495.00,JC10156,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,590.00,1.000,,2.000
เสื้อสาลูหญิง-(specia-price),10098,เสื้อสาลูหญิง (Specia Price),ความงามและของใช้ส่วนตัว,,N,,,,,,,0.00,JC10098,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,250.00,0.000,,2.000
เสื้อสาลูหญิง-(specia-price)--ลายแปะ,10999,เสื้อสาลูหญิง (Specia Price)  ลายปัก,ความงามและของใช้ส่วนตัว,,N,,,,,,,0.00,JC10999,,,Y,,พี่ตุ๊กผ้าสาลู,0.00,Y,300.00,0.000,,2.000
เสื้อสาลูแขนกุด-(ลายดอก),10951,เสื้อสาลูแขนกุด (ลายดอก),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,490.00,JC10951,,,Y,,,,Y,590.00,1.000,1.000,
เสื้อฮู้ดผ้าสาลู,10572,เสื้อฮู้ดผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,740.00,JC10572,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,790.00,0.000,0.000,1.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว--s,10884,เสื้อเด็ก ผ้าคอตตอนสีขาว  S,ของที่ระลึก,,N,,,,,,,56.53,JC10884,,,Y,,,0.00,Y,90.00,11.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-2xl,10888,เสื้อเด็ก ผ้าคอตตอนสีขาว 2XL,ของที่ระลึก,,N,,,,,,,71.53,JC10888,,,Y,,,0.00,Y,110.00,15.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-l,10886,เสื้อเด็ก ผ้าคอตตอนสีขาว L,ของที่ระลึก,,N,,,,,,,61.53,JC10886,,,Y,,,0.00,Y,100.00,16.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-m,10885,เสื้อเด็ก ผ้าคอตตอนสีขาว M,ของที่ระลึก,,N,,,,,,,56.53,JC10885,,,Y,,,0.00,Y,90.00,9.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-xl,10887,เสื้อเด็ก ผ้าคอตตอนสีขาว XL,ของที่ระลึก,,N,,,,,,,61.53,JC10887,,,Y,,,0.00,Y,100.00,16.000,10.000,20.000
เสื้อแพทเวิร์กผ้าสาลู,10621,เสื้อแพทเวิร์กผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,540.00,JC10621,,,Y,,พี่ตุ๊กผ้าสาลู,,Y,690.00,0.000,0.000,1.000
เหล้าโซจูมีเฮ-honeydew-13%,10060,เหล้าโซจูมีเฮ Honeydew 13% 350ml.,สุรา,,N,,,,,,,67.50,8850999021577,,,Y,,หสน.อรพรรณ นครพนม,0.00,Y,87.00,20.000,6.000,12.000
เหล้าโซจูมีเฮ-red-sorbet-13%,10040,เหล้าโซจูมีเฮ Red Sorbet 13% 350ml.,สุรา,,N,,,,,,,67.50,8850999021560,,,Y,,หสน.อรพรรณ นครพนม,0.00,Y,87.00,16.000,6.000,12.000
เหล้าโซจูมีเฮ-ume-13%,10066,เหล้าโซจูมีเฮ Ume 13% 350ml.,สุรา,,N,,,,,,,67.50,8850999021607,,,Y,,หสน.อรพรรณ นครพนม,0.00,Y,87.00,19.000,6.000,12.000
เอ็มร้อยห้าสิบ150ml,10019,เอ็มร้อยห้าสิบ150ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,10.36,8851123212021,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,12.00,37.000,0.000,
แกนสับปะรดหวาน,10357,แกนสับปะรด(หวาน) 260 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,39.42,JC10357,,,Y,,ร้านบ้านไอ,0.00,Y,45.00,12.000,,83.000
แกนสับปะรดกระปุก,10702,แกนสับปะรด(เปรี้ยว) 260 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,38.83,JC10702,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,45.00,24.000,23.000,46.000
แครกเกอร์มะพร้าวเขียวอ่อนbaotinh---150g,10534,แครกเกอร์มะพร้าวเขียวอ่อนBaotinh   150g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,22.54,8938510550161,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,35.00,599.000,50.000,99.000
แบล็กทีบ๊วย-(โซดาคราฟท์),10573,แบล็กทีบ๊วย 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10573,,,Y,,คลาสทาวน์,0.00,Y,50.00,5.000,3.000,6.000
แบล็คทีราสเบอร์รี่,10096,แบล็คทีราสเบอร์รี่ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,33.95,8859582674046,,,Y,,คลาสทาวน์,0.00,Y,50.00,8.000,6.000,12.000
แบล็คฮันนี่เลม่อน,10089,แบล็คฮันนี่เลม่อน 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.30,8859582674039,,,Y,,คลาสทาวน์,0.00,Y,50.00,10.000,6.000,12.000
แผ่นแป้งปอเปี๊ยะเวียดนาม-11x22-mr.rice-500g,10449,แผ่นแป้งปอเปี๊ยะเวียดนาม 11x22 MR.RICE 500g,ของแห้งและเครื่องปรุง,,N,,,,,,,61.25,8938505644271,,,Y,,บริษัท สูริรัชต์ฟู้ด จำกัด (Mr.Rice),0.00,Y,85.00,32.000,20.000,40.000
แผ่นแป้งปอเปี๊ยะเวียดนาม-mr.rice-500g,10448,แผ่นแป้งปอเปี๊ยะเวียดนาม MR.RICE 500g แผ่นกลม,ของแห้งและเครื่องปรุง,,N,,,,,,,62.50,8938505644790,,,Y,,บริษัท สูริรัชต์ฟู้ด จำกัด (Mr.Rice),0.00,Y,85.00,37.000,10.000,20.000
แผนแป้งเวียดนามตราดอกบัว-500g,10755,แผ่นแป้งเวียดนามตราดอกบัว 500G,ของแห้งและเครื่องปรุง,,N,,,,,,,60.00,8936222700010,,,Y,,บริษัท สูริรัชต์ฟู้ด จำกัด (Mr.Rice),0.00,Y,80.00,124.000,20.000,40.000
แฟนต้าน้ำเขียวแคน325ml,10023,แฟนต้าน้ำเขียวแคน325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.52,8851959132180,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,16.00,31.000,0.000,
แฟนต้าน้ำแดงแคน325ml,10010,แฟนต้าน้ำแดงแคน325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.15,8851959132173,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,16.00,20.000,0.000,
แฟนต้าสัมแคน325ml,10009,แฟนต้าส้มแคน325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.47,8851959132166,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,16.00,21.000,0.000,
แม็กเน็ตพระธาตุท่าอุเทน,10352,แม็กเน็ตพระธาตุท่าอุเทน,ของที่ระลึก,,N,,,,,,,17.66,JC10352,,,Y,,AJ wedding,0.00,Y,49.00,65.000,,
แม็กเน็ตพระธาตุนคร,10353,แม็กเน็ตพระธาตุนคร,ของที่ระลึก,,N,,,,,,,17.90,JC10353,,,Y,,AJ wedding,0.00,Y,49.00,63.000,,
แม็กเน็ตพระธาตุประสิทธิ์,10347,แม็กเน็ตพระธาตุประสิทธิ์,ของที่ระลึก,,N,,,,,,,18.00,JC10347,,,Y,,AJ wedding,0.00,Y,49.00,56.000,,
แม็กเน็ตพระธาตุพนม,10349,แม็กเน็ตพระธาตุพนม,ของที่ระลึก,,N,,,,,,,17.50,JC10349,,,Y,,AJ wedding,0.00,Y,49.00,109.000,,
แม็กเน็ตพระธาตุมรุกขนคร,10354,แม็กเน็ตพระธาตุมรุกขนคร,ของที่ระลึก,,N,,,,,,,17.91,JC10354,,,Y,,AJ wedding,0.00,Y,49.00,65.000,,
แม็กเน็ตพระธาตุมหาชัย,10350,แม็กเน็ตพระธาตุมหาชัย,ของที่ระลึก,,N,,,,,,,18.00,JC10350,,,Y,,AJ wedding,0.00,Y,49.00,56.000,,
แม็กเน็ตพระธาตุศรีคุณ,10351,แม็กเน็ตพระธาตุศรีคุณ,ของที่ระลึก,,N,,,,,,,17.88,JC10351,,,Y,,AJ wedding,0.00,Y,49.00,63.000,,
แม็กเน็ตพระธาตุเรณู,10348,แม็กเน็ตพระธาตุเรณู,ของที่ระลึก,,N,,,,,,,17.88,JC10348,,,Y,,AJ wedding,0.00,Y,49.00,62.000,,
แมคคาเดเมียอบเนยติดเปลือก-1000g,10387,แมคคาเดเมียกระเทาะเปลือก 1kg,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,205.13,JC10387,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,320.00,7.000,5.000,10.000
แม่ทองแย้มอุพร้อมดื่มช้างน้ำ300ml,10106,แม่ทองแย้มอุพร้อมดื่มช้างน้ำ300ml,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,285.00,JC10106,,,Y,,อุแม่ทองแย้ม,0.00,Y,350.00,30.000,12.000,24.000
แม่ทองแย้มอุเล็ก,10105,แม่ทองแย้มอุเล็ก,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,110.00,JC10105,,,Y,,อุแม่ทองแย้ม,0.00,Y,150.00,41.000,12.000,24.000
แม่ทองแย้มเรณูดรังค์2*180ml,10104,แม่ทองแย้มเรณูดรังค์2*180ml (อุพร้อมดื่ม),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,285.00,JC10104,,,Y,,อุแม่ทองแย้ม,0.00,Y,350.00,37.000,12.000,24.000
แสงโสมกลม-700ml.,10520,แสงโสมกลม 700ml.,สุรา,,N,,,,,,,290.00,8851707000181,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,295.00,31.000,6.000,12.000
แสงโสมลิตร-1000ml.,10672,แสงโสมลิตร 1000ml.,สุรา,,N,,,,,,,421.00,8851707000808,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,435.00,15.000,6.000,12.000
แสงโสมแบน-300ml.,10739,แสงโสมแบน 300ml.,สุรา,,N,,,,,,,142.50,8851707000174,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,145.00,30.000,6.000,12.000
แหนมซี่โครงหมู-400g,10751,แหนมซี่โครงหมู 400g ไรเฟิ้ล,อาหารสด,,N,,,,,,,88.00,JC10751,,,Y,,ไส้กรอกไรเฟิล,0.00,Y,120.00,1.000,0.000,8.000
แหนมซี่โครงหมู-500g,10903,แหนมซี่โครงหมู 500g,อาหารสด,,N,,,,,,,90.00,JC10903,,,Y,,,,Y,140.00,3.000,10.000,20.000
แฮฟ-อะ-รูทเดย์,10102,แฮฟ อะ รูทเดย์ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10102,,,Y,,คลาสทาวน์,0.00,Y,50.00,0.000,6.000,12.000
โค้กแคน325ml,10008,โค้กแคน325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.13,8851959132012,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,16.00,75.000,0.000,
โคมไฟฮอยอัน-20-cm,10574,โคมไฟฮอยอัน 20 cm (ทรงรี),ของที่ระลึก,,N,,,,,,,60.00,JC10574,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,199.00,10.000,5.000,10.000
โคมไฟฮอยอัน-30-cm-(ทรงกลม),10225,โคมไฟฮอยอัน 30 cm (ทรงกลม),ของที่ระลึก,,N,,,,,,,130.89,JC10225,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,360.00,0.000,0.000,0.000
