Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
ข้าวแต๋นหวานจุด,10326,ข้าวแต๋นหวานจุก พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,31.99,JC10326,,,Y,,พรเจริญ นครพนม,31.99,Y,40.00,15.000,12.000,24.000
ข้าวแต๋นหวานแผ่น,10324,ข้าวแต๋นหวานแผ่น พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,32.00,JC10324,,,Y,,พรเจริญ นครพนม,32.00,Y,35.00,11.000,12.000,24.000
ข้าวแต๋นแผ่นดิบ,10906,ข้าวแต๋นแผ่นดิบ,ของแห้งและเครื่องปรุง,,N,,,,,,,25.00,JC10906,,,Y,,,25.00,Y,35.00,7.000,5.000,
ข้าวใหม่ไร้สาร-(ข้าวกล้อง)-1-กก.,10601,ข้าวใหม่ไร้สาร (ข้าวกล้อง) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,65.00,JC10601,,,Y,,ข้าวใหม่ไร้สาร,65.00,Y,85.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวมันปู)-1-กก.,10599,ข้าวใหม่ไร้สาร (ข้าวมันปู) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.47,JC10599,,,Y,,ข้าวใหม่ไร้สาร,70.47,Y,95.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวหอมมะลินครพนม)-1-กก.,10600,ข้าวใหม่ไร้สาร (ข้าวหอมมะลินครพนม) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,45.00,JC10600,,,Y,,ข้าวใหม่ไร้สาร,45.00,Y,60.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวเหนียว)-1-กก.,10602,ข้าวใหม่ไร้สาร (ข้าวเหนียว) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,38.33,JC10602,,,Y,,ข้าวใหม่ไร้สาร,38.33,Y,45.00,4.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวเหนียวดำ)-1-กก.,10664,ข้าวใหม่ไร้สาร (ข้าวเหนียวดำ) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,65.00,JC10664,,,Y,,ข้าวใหม่ไร้สาร,65.00,Y,85.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวไรซ์เบอรี่)-1-กก.,10598,ข้าวใหม่ไร้สาร (ข้าวไรซ์เบอรี่) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,71.10,JC10598,,,Y,,ข้าวใหม่ไร้สาร,71.10,Y,95.00,0.000,0.000,10.000
ขี้ผึ้งน้ำมันเขียวสกัดเย็น,10397,ขี้ผึ้งน้ำมันเขียวสกัดเย็น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.00,JC10397,,,Y,,สมุนไพรภูไท,70.00,Y,100.00,26.000,6.000,12.000
คราฟท์โซดามะม่วง-330-ml,10064,คราฟท์โซดามะม่วง 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10064,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,15.000,12.000,24.000
คราฟท์โซดาลิ้นจี่-330-ml,10117,คราฟท์โซดาลิ้นจี่ 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10117,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,26.000,12.000,24.000
คราฟท์โซดาสับปะรด-330-ml,10116,คราฟท์โซดาสับปะรด 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10116,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,26.000,12.000,24.000
คราฟท์โซดาเสาวรส-330-ml,10121,คราฟท์โซดาเสาวรส 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10121,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,13.000,12.000,24.000
คาพิสแลคโตะโซดา245ml,10027,คาพิสแลคโตะโซดา245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.58,8851123238007,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.58,Y,15.00,12.000,12.000,
คาพิสแลคโตะโซดาพีชซากุระ245ml,10021,คาพิสแลคโตะโซดาพีชซากุระ245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.94,8859183522715,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.94,Y,15.00,13.000,12.000,24.000
คาพิสแลคโตะโซดาองุ่นเคียวโฮ245ml,10043,คาพิสแลคโตะโซดาองุ่นเคียวโฮ245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.80,8859183522814,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.80,Y,15.00,28.000,0.000,
เบียร์คาราบาว-dunkel-beer-490ml.,10674,คาราบาว Dunkel beer 490ml.,เบียร์,,N,,,,,,,45.07,8859753900127,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,45.07,Y,60.00,103.000,12.000,24.000
เบียร์คาราบาวขวด-620ml.-dunkel-beer,10724,คาราบาว Dunkel beer 620ml.,เบียร์,,N,,,,,,,53.85,8859753900066,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,53.85,Y,70.00,109.000,,
เบียร์คาราบาวป๋อง-490-มล.-lager-beer-(เขียว),10595,คาราบาว Lager beer 490 ml,เบียร์,,N,,,,,,,45.03,8859753900110,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,45.03,Y,54.00,113.000,6.000,12.000
เบียร์คาราบาวขวด-620-มล.-lager-beer-(เขียว),10330,คาราบาว Lager beer 620 ml,เบียร์,,N,,,,,,,53.67,8859753900059,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,53.67,Y,60.00,113.000,6.000,12.000
คาราบาวแดง150ml,10017,คาราบาวแดง150ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,4.71,8855790000011,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),4.71,Y,10.00,0.000,0.000,
คูน-สุรากลั่นขนาดเล็ก750ml,10439,คูน สุรากลั่นขนาดเล็ก750ml,สุราชุมชน,,N,,,,,,,580.00,JC10439,,,Y,,วิสาหกิจชุมชนโนนเชือก,580.00,Y,890.00,3.000,6.000,12.000
จมูกข้าวฮางงอก-6-สายพันธุ์,10679,จมูกข้าวฮางงอก 6 สายพันธุ์ 200 g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,190.00,8857124467064,,,Y,,วิสาหกิจชุมชนแปรรูปข้าวคุณเเม่,190.00,Y,249.00,3.000,0.000,12.000
จ๊วด-ชานมไข่มุก,10758,จ๊วด ชานมไข่มุก 360 ml,สุราชุมชน,,N,,,,,,,89.17,8859352300120,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,89.17,Y,159.00,10.000,6.000,12.000
จ๊วด-โคล่า,10757,จ๊วด โคล่า 360 ml,สุราชุมชน,,N,,,,,,,91.25,8859352300137,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,91.25,Y,159.00,8.000,6.000,12.000
จ๊วด-โยเกิร์ต,10759,จ๊วด โยเกิร์ต 360 ml,สุราชุมชน,,N,,,,,,,89.17,8859352300144,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,89.17,Y,159.00,13.000,6.000,12.000
จอมนางจิงเจอร์ที-ชาขิง,10208,จอมนางจิงเจอร์ที ชาขิง 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.03,JC10208,,,Y,,คลาสทาวน์,37.03,Y,50.00,8.000,6.000,12.000
จินตะหลา-330ml,10998,จินตะหลา 330ml,สุราชุมชน,,N,,,,,,,400.00,JC10998,,,Y,,วสช.ปักใต้ (spirit of Songkhla),400.00,Y,529.00,2.000,1.000,2.000
จินตะหลา-750ml.,10061,จินตะหลา 750ml.,สุราชุมชน,,N,,,,,,,762.50,่jc10061,,,Y,,วสช.ปักใต้ (spirit of Songkhla),762.50,Y,900.00,11.000,3.000,3.000
ชากูซ่าองุ่นเคียวโฮ320ml,10029,ชากูซ่าองุ่นเคียวโฮ320ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.17,8854698016933,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.17,Y,15.00,37.000,0.000,
ชากูซ่าฮันนี่เลมอน320ml,10011,ชากูซ่าฮันนี่เลมอน320ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,11.81,8854698010672,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),11.81,Y,15.00,23.000,0.000,
ช้าง-cold-brew--490ml.,10698,ช้าง cold brew  490ml.,เบียร์,,N,,,,,,,47.84,8851993725010,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,47.84,Y,55.00,223.000,30.000,60.000
ช้าง-cold-brew-ขวด-620ml,10131,ช้าง Cold Brew ขวด 620ml,เบียร์,,N,,,,,,,56.62,8851993716018,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,56.25,Y,62.00,212.000,60.000,120.000
ช้างคลาสสิค-(ป๋องยาว)490ml,10498,ช้างคลาสสิค (ป๋องยาว)490ml,เบียร์,,N,,,,,,,45.00,8851993625013,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,53.00,199.000,30.000,60.000
ช้างคลาสสิค-ขวด-620ml,10074,ช้างคลาสสิค ขวด 620ml,เบียร์,,N,,,,,,,52.58,8851993616011,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,52.58,Y,60.00,171.000,65.000,130.000
ช้างแกรบ-330-ml,10994,ช้างแกลบ 330 ml,สุราชุมชน,,N,,,,,,,300.00,JC10994,,,Y,,วสช.ปักใต้ (spirit of Songkhla),300.00,Y,390.00,4.000,2.000,4.000
ชาเขียวอิชิตันข้าวญี่ปุ่น420ml,10025,ชาเขียวอิชิตันข้าวญี่ปุ่น420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.14,8858891300264,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),14.14,Y,20.00,0.000,0.000,
ชาเขียวอิชิตันน้ำผึ้งมะนาว420ml,10047,ชาเขียวอิชิตันน้ำผึ้งมะนาว420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.30,8858891300073,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),14.30,Y,20.00,0.000,0.000,
ชาเขียวอิชิตันรสต้นตำหรับ420ml,10015,ชาเขียวอิชิตันรสต้นตำหรับ420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.32,8858891300110,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),14.32,Y,20.00,4.000,0.000,
ชาเวียดนาม-atiso,10170,ชาเวียดนาม ATISO 200 g,กาแฟ,,N,,,,,,,123.85,8935115701349,,,Y,,แคน เซรามิก,123.85,Y,160.00,109.000,48.000,100.000
ชุดถังเล็ก(ถังน้ำอบดินสอพอง),11028,ชุดถังเล็ก(ถังน้ำอบดินสอพอง),สงกรานต์,,N,,,,,,,20.00,JC11028,,,Y,,,20.00,Y,30.00,15.000,,
ซมเซย-330-ml,10940,ซมเซย 330 ml,สุราชุมชน,,N,,,,,,,266.67,JC10940,,,Y,,ซมเซย สับปะรดกลั่น,266.67,Y,390.00,5.000,3.000,
ซมเซย-750ml,10938,ซมเซย 750ml,สุราชุมชน,,N,,,,,,,614.32,JC10938,,,Y,,ซมเซย สับปะรดกลั่น,571.25,Y,690.00,6.000,6.000,12.000
ซองกันน้ำ,11017,ซองกันน้ำ,สงกรานต์,,N,,,,,,,11.85,JC11017,,,Y,,กรุงเทพมหานคร,11.85,Y,25.00,62.000,30.000,60.000
ซอส-mekong--tuong-pho-700g,10360,ซอส Mekong  TUONG PHO 700G,ของแห้งและเครื่องปรุง,,N,,,,,,,60.08,8935037901001,,,Y,,แคน เซรามิก,60.08,Y,109.00,24.000,15.000,15.000
ดินสอพอง,11031,ดินสอพอง,สงกรานต์,,N,,,,,,,0.00,JC11031,,,Y,,,0.00,Y,10.00,0.000,,
ต๊ะตอนยอน--มิกซ์เบอร์รี่-700ml,10918,ต๊ะตอนยอน  มิกซ์เบอร์รี่ 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972694,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,1.000,1.000,3.000
ต๊ะตอนยอน--ลิ้นจี่-700ml,10858,ต๊ะตอนยอน  ลิ้นจี่ 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972687,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,0.000,1.000,3.000
ต๊ะตอนยอน-แอปเปิ้ลเขียว-700ml,10919,ต๊ะตอนยอน แอปเปิ้ลเขียว 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972632,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,2.000,1.000,3.000
ตะวันแดง-ipa-490ml,10774,ตะวันแดง IPA 490ml,เบียร์,,N,,,,,,,53.14,8859753900097,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,53.14,Y,60.00,102.000,17.000,36.000
เบียร์ตะวันแดง-โรเซ่-490ml.,10675,ตะวันแดง Rose 490ml.,เบียร์,,N,,,,,,,53.08,8859753900080,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,53.08,Y,60.00,99.000,12.000,24.000
เบียร์ตะวันแดงป๋อง-ไวเซ่น-490-มล.-(ขาว),10597,ตะวันแดง WeiZen 490 ml,เบียร์,,N,,,,,,,53.24,8859753900073,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,53.24,Y,60.00,78.000,6.000,12.000
ต่างหู,11020,ต่างหู,ของที่ระลึก,,N,,,,,,,30.00,JC11020,,,Y,,,30.00,Y,50.00,30.000,15.000,30.000
ตุ้กตาหมีผ้าขาวม้า-sti,10807,ตุ้กตาหมีผ้าขาวม้า STI (บ้านหนองจันทร์),ของที่ระลึก,,N,,,,,,,90.00,JC10807,,,Y,,ผ้าขาวม้าสติ,90.00,Y,120.00,12.000,5.000,10.000
ตุ๊กตาเวียดนาม,10253,ตุ๊กตาเวียดนาม,ของที่ระลึก,,N,,,,,,,120.00,JC10253,,,Y,,เจ๊หงส์ของฝากเวียดนาม,120.00,Y,250.00,6.000,3.000,6.000
ถ้วยกรองกาแฟ-7q-coffee-filter,10171,ถ้วยกรองกาแฟ 7Q Coffee Filter,กาแฟ,,N,,,,,,,38.80,JC10171,,,Y,,แคน เซรามิก,38.80,Y,60.00,89.000,24.000,48.000
ถ้วยกรองกาแฟ-8q-coffee-filter,10172,ถ้วยกรองกาแฟ 8Q Coffee Filter,กาแฟ,,N,,,,,,,40.80,JC10172,,,Y,,แคน เซรามิก,40.80,Y,65.00,99.000,24.000,48.000
ถังใหญ่,11030,ถังใหญ่,สงกรานต์,,N,,,,,,,18.00,JC11030,,,Y,,,18.00,Y,20.00,15.000,,
ถั่วพิตาชิโออบเกลือ-กู๊ดดี้-500g,10492,ถั่วพิตาชิโออบเกลือ กู๊ดดี้ 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,215.03,8859380301472,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,215.03,Y,269.00,0.000,,20.000
ถั่วอัลมอนด์อบเกลือ-กู๊ดดี้-500g,10456,ถั่วอัลมอนด์อบเกลือ กู๊ดดี้ 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,240.10,8859380301441,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,240.10,Y,280.00,0.000,,20.000
ถุงผ้า-600d-สีขาว-ทรงแบน-ขนาด-13*15,10850,ถุงผ้า 600D สีขาว ทรงแบน ขนาด 13*15,ของที่ระลึก,,N,,,,,,,45.00,JC10850,,,Y,,บริษัท ยูไนเต็ด การ์เม้นท์ จำกัด,45.00,Y,79.00,70.000,50.000,100.000
ถุงผ้ากระสอบ-ทรงกล่อง-ขนาด-15*13*4-นิ้ว,10866,ถุงผ้ากระสอบ ทรงกล่อง ขนาด 15*13*4 นิ้ว,ของที่ระลึก,,N,,,,,,,106.00,JC10866,,,Y,,บริษัท ยูไนเต็ด การ์เม้นท์ จำกัด,106.00,Y,159.00,62.000,50.000,100.000
ถุงไวน์,10169,ถุงไวน์,ของที่ระลึก,,N,,,,,,,9.40,JC10169,,,Y,,Shopee,9.40,Y,15.00,6.000,25.000,50.000
ทองม้วน,10325,ทองม้วน พรเจริญ,เบียร์,,N,,,,,,,32.00,JC10325,,,Y,,พรเจริญ นครพนม,32.00,Y,35.00,14.000,12.000,24.000
